"Hour", "kWh", "kvarh", "Max kW", "Max kVA", "Zone kWh", "Zone kvarh", "Zone Max kW", "Zone Max kVA", "Overload kWh Normal", "Overload kWh Emerg", "Load EEN", "Load UE", "Zone Losses kWh", "Zone Losses kvarh", "Zone Max kW Losses", "Zone Max kvar Losses", "Load Losses kWh", "Load Losses kvarh", "No Load Losses kWh", "No Load Losses kvarh", "Max kW Load Losses", "Max kW No Load Losses", "Line Losses", "Transformer Losses", "Line Mode Line Losses", "Zero Mode Line Losses", "3-phase Line Losses", "1- and 2-phase Line Losses", "Gen kWh", "Gen kvarh", "Gen Max kW", "Gen Max kVA", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", "", ""
5281, 10419.2, -2417.37, 10419.2, 10696, 10200, 2210.04, 10200, 10436.7, 0.835979, 0, 0.839334, 0, 219.254, -1079.86, 219.254, 1079.86, 88.4189, -1449.58, 130.835, 369.727, 88.4189, 130.835, 62.9027, 156.351, 50.1569, 0.51411, 50.671, 12.2317, 0, 0, 0, 0, 169.484, 6.53462, 34.1192, 9.11615, 0, 0, 0, 44.464, 6.53462, 2.78792, 9.11615, 0, 0, 0, 20.8058, 0, 4.71042, 0, 0, 0, 0, 104.214, 0, 26.6208, 0, 0, 0, 0, 0, 5955.37, 0, 4244.64, 0, 0, 0
5282, 9779.14, -2581.36, 10419.2, 10696, 9569.46, 2081.69, 10200, 10436.7, 0, 0, 0, 0, 209.512, -1106.12, 219.254, 1106.12, 78.3274, -1476.84, 131.185, 370.717, 88.4189, 131.185, 55.886, 153.626, 44.7357, 0.418888, 45.1546, 10.7314, 0, 0, 0, 0, 162.474, 5.71421, 33.3202, 8.00343, 0, 0, 0, 39.7026, 5.71421, 2.46572, 8.00343, 0, 0, 0, 18.2863, 0, 4.15506, 0, 0, 0, 0, 104.485, 0, 26.6994, 0, 0, 0, 0, 0, 5587.02, 0, 3982.44, 0, 0, 0
5283, 9362.75, -2687.27, 10419.2, 10696, 9159.03, 1995.98, 10200, 10436.7, 0, 0, 0, 0, 203.653, -1121.96, 219.254, 1121.96, 72.2529, -1493.28, 131.4, 371.325, 88.4189, 131.4, 51.672, 151.981, 41.4406, 0.386618, 41.8272, 9.8448, 0, 0, 0, 0, 158.259, 5.23867, 32.8366, 7.31839, 0, 0, 0, 36.8487, 5.23867, 2.26621, 7.31839, 0, 0, 0, 16.7604, 0, 3.82051, 0, 0, 0, 0, 104.65, 0, 26.7499, 0, 0, 0, 0, 0, 5347.65, 0, 3811.38, 0, 0, 0
5284, 9148.8, -2741.85, 10419.2, 10696, 8948.09, 1951.93, 10200, 10436.7, 0, 0, 0, 0, 200.697, -1130.09, 219.254, 1130.09, 69.1765, -1501.75, 131.52, 371.667, 88.4189, 131.52, 49.5279, 151.169, 39.7938, 0.348428, 40.1423, 9.38567, 0, 0, 0, 0, 156.126, 4.98184, 32.6099, 6.97931, 0, 0, 0, 35.391, 4.98184, 2.17578, 6.97931, 0, 0, 0, 15.9903, 0, 3.65826, 0, 0, 0, 0, 104.745, 0, 26.7759, 0, 0, 0, 0, 0, 5224.33, 0, 3723.76, 0, 0, 0
5285, 9637.99, -2617.5, 10419.2, 10696, 9430.6, 2051.12, 10200, 10436.7, 0, 0, 0, 0, 207.487, -1111.78, 219.254, 1130.09, 76.2132, -1482.75, 131.274, 370.97, 88.4189, 131.52, 54.4052, 153.082, 43.5868, 0.395144, 43.982, 10.4233, 0, 0, 0, 0, 161.003, 5.54194, 33.1748, 7.76734, 0, 0, 0, 38.689, 5.54194, 2.40698, 7.76734, 0, 0, 0, 17.7588, 0, 4.04918, 0, 0, 0, 0, 104.555, 0, 26.7186, 0, 0, 0, 0, 0, 5505.95, 0, 3924.66, 0, 0, 0
5286, 10777.1, -2325.98, 10777.1, 11025.2, 10552.3, 2282.69, 10552.3, 10796.3, 1.32405, 0, 1.35159, 0, 224.798, -1065.09, 224.798, 1130.09, 94.1434, -1434.31, 130.654, 369.217, 94.1434, 131.52, 66.8495, 157.948, 53.3045, 0.494241, 53.7988, 13.0508, 0, 0, 0, 0, 173.447, 6.9492, 34.6278, 9.77358, 0, 0, 0, 47.1219, 6.9492, 3.00481, 9.77358, 0, 0, 0, 22.2452, 0, 5.04871, 0, 0, 0, 0, 104.08, 0, 26.5743, 0, 0, 0, 0, 0, 6160.37, 0, 4391.89, 0, 0, 0
5287, 12073.4, -1991.55, 12073.4, 12236.6, 11826.3, 2540.93, 11826.3, 12096.2, 4.96975, 0, 6.66276, 0, 247.188, -1005.46, 247.188, 1130.09, 117.256, -1372.63, 129.933, 367.175, 117.256, 131.52, 82.9456, 164.243, 65.8976, 0.628362, 66.5259, 16.4196, 0, 0, 0, 0, 189.594, 8.75594, 36.4914, 12.3469, 0, 0, 0, 58.079, 8.75594, 3.76364, 12.3469, 0, 0, 0, 27.9894, 0, 6.3206, 0, 0, 0, 0, 103.525, 0, 26.4072, 0, 0, 0, 0, 0, 6903.71, 0, 4922.58, 0, 0, 0
5288, 13087.9, -1726.97, 13087.9, 13201.3, 12820.9, 2738.32, 12820.9, 13110, 8.24584, 0, 13.5658, 0, 267.027, -952.772, 267.027, 1130.09, 137.717, -1318.19, 129.31, 365.414, 137.717, 131.52, 97.2304, 169.797, 76.9684, 0.814545, 77.7829, 19.4475, 0, 0, 0, 0, 203.906, 10.4051, 38.138, 14.5782, 0, 0, 0, 67.8253, 10.4051, 4.42175, 14.5782, 0, 0, 0, 33.0386, 0, 7.44771, 0, 0, 0, 0, 103.042, 0, 26.2686, 0, 0, 0, 0, 0, 7484.79, 0, 5336.09, 0, 0, 0
5289, 14671.1, -1311.85, 14671.1, 14729.6, 14369.8, 3041.52, 14369.8, 14688.1, 13.2147, 3.22328, 26.7438, 3.3777, 301.418, -862.813, 301.418, 1130.09, 173.052, -1225.56, 128.366, 362.742, 173.052, 131.52, 121.989, 179.429, 96.2697, 1.11672, 97.3864, 24.6025, 0, 0, 0, 0, 228.832, 13.207, 40.9303, 18.4486, 0, 0, 0, 84.8034, 13.207, 5.52994, 18.4486, 0, 0, 0, 41.719, 0, 9.34402, 0, 0, 0, 0, 102.31, 0, 26.0563, 0, 0, 0, 0, 0, 8388.99, 0, 5980.78, 0, 0, 0
5290, 16394.3, -854.811, 16394.3, 16416.6, 16050.8, 3360.19, 16050.8, 16398.7, 17.9903, 8.04119, 43.5617, 10.3613, 343.747, -751.891, 343.747, 1130.09, 216.532, -1111.38, 127.215, 359.486, 216.532, 131.52, 152.463, 191.284, 120.197, 1.37924, 121.576, 30.8865, 0, 0, 0, 0, 259.508, 16.5758, 44.4327, 23.2298, 0, 0, 0, 105.721, 16.5758, 6.93635, 23.2298, 0, 0, 0, 52.3676, 0, 11.7014, 0, 0, 0, 0, 101.42, 0, 25.795, 0, 0, 0, 0, 0, 9369.67, 0, 6681.12, 0, 0, 0
5291, 17989.7, -443.937, 17989.7, 17995.2, 17603.4, 3706.06, 17603.4, 17989.3, 22.359, 12.3863, 61.1585, 21.1586, 386.158, -663.205, 386.158, 1130.09, 258.236, -1024.69, 127.922, 361.48, 258.236, 131.52, 181.725, 204.433, 143.191, 1.64475, 144.835, 36.8894, 0, 0, 0, 0, 290.423, 19.8047, 48.105, 27.8259, 0, 0, 0, 125.835, 19.8047, 8.25892, 27.8259, 0, 0, 0, 62.5812, 0, 13.9305, 0, 0, 0, 0, 102.006, 0, 25.9155, 0, 0, 0, 0, 0, 10275.4, 0, 7328, 0, 0, 0
5292, 19440.6, -50.2599, 19440.6, 19440.6, 19011.1, 3968.96, 19011.1, 19420.9, 25.6189, 15.6749, 79.0339, 31.7354, 429.642, -552.998, 429.642, 1130.09, 302.567, -912.086, 127.075, 359.087, 302.567, 131.52, 212.694, 216.948, 167.587, 1.78435, 169.372, 43.3227, 0, 0, 0, 0, 321.788, 23.1836, 51.9929, 32.6778, 0, 0, 0, 147.017, 23.1836, 9.81578, 32.6778, 0, 0, 0, 73.4105, 0, 16.4622, 0, 0, 0, 0, 101.36, 0, 25.7149, 0, 0, 0, 0, 0, 11096.6, 0, 7914.46, 0, 0, 0
5293, 20470, 221.621, 20470, 20471.2, 20009.2, 4213.05, 20009.2, 20447.9, 28.2706, 18.2911, 98.9746, 39.883, 460.549, -494.385, 460.549, 1130.09, 332.457, -856.345, 128.092, 361.96, 332.457, 131.52, 233.626, 226.924, 184.016, 1.95598, 185.972, 47.6537, 0, 0, 0, 0, 344.282, 25.5001, 54.811, 35.956, 0, 0, 0, 161.369, 25.5001, 10.8002, 35.956, 0, 0, 0, 80.7268, 0, 18.1046, 0, 0, 0, 0, 102.186, 0, 25.9062, 0, 0, 0, 0, 0, 11679, 0, 8330.15, 0, 0, 0
5294, 21624.9, 541.859, 21624.9, 21631.7, 21125.3, 4417.38, 21125.3, 21582.2, 31.5861, 21.6336, 128.447, 50.9437, 499.727, -395.746, 499.727, 1130.09, 372.332, -755.735, 127.395, 359.989, 372.332, 131.52, 261.682, 238.045, 206.068, 2.2173, 208.285, 53.3963, 0, 0, 0, 0, 372.774, 28.5843, 58.0669, 40.3017, 0, 0, 0, 180.722, 28.5843, 12.0739, 40.3017, 0, 0, 0, 90.4047, 0, 20.2454, 0, 0, 0, 0, 101.647, 0, 25.7476, 0, 0, 0, 0, 0, 12330.3, 0, 8795.05, 0, 0, 0
5295, 22145.8, 686.899, 22145.8, 22156.4, 21627.8, 4507.93, 21627.8, 22092.6, 32.8476, 22.9069, 142.42, 56.1655, 518.086, -349.25, 518.086, 1130.09, 391.033, -708.273, 127.054, 359.023, 391.033, 131.52, 274.822, 243.265, 216.478, 2.28241, 218.761, 56.0609, 0, 0, 0, 0, 386.111, 29.9904, 59.6262, 42.3592, 0, 0, 0, 189.778, 29.9904, 12.6946, 42.3592, 0, 0, 0, 94.9478, 0, 21.2631, 0, 0, 0, 0, 101.385, 0, 25.6685, 0, 0, 0, 0, 0, 12623.2, 0, 9004.59, 0, 0, 0
5296, 22587.3, 805.044, 22587.3, 22601.6, 22055.8, 4653.21, 22055.8, 22541.3, 34.1252, 24.1364, 151.828, 59.6485, 531.189, -336.311, 531.189, 1130.09, 402.736, -699.286, 128.452, 362.975, 402.736, 131.52, 282.987, 248.202, 222.756, 2.41363, 225.17, 57.8168, 0, 0, 0, 0, 395.674, 30.9566, 60.9374, 43.6205, 0, 0, 0, 195.338, 30.9566, 13.0715, 43.6205, 0, 0, 0, 97.8327, 0, 21.9171, 0, 0, 0, 0, 102.504, 0, 25.9487, 0, 0, 0, 0, 0, 12873.3, 0, 9182.45, 0, 0, 0
5297, 22393.4, 750.57, 22587.3, 22601.6, 21869, 4619.73, 22055.8, 22541.3, 33.1494, 23.1526, 144.238, 56.5142, 524.336, -354.266, 531.189, 1130.09, 395.712, -717.728, 128.624, 363.462, 402.736, 131.52, 277.884, 246.453, 218.682, 2.30871, 220.991, 56.8929, 0, 0, 0, 0, 390.477, 30.4179, 60.6144, 42.8268, 0, 0, 0, 191.682, 30.4179, 12.9572, 42.8268, 0, 0, 0, 96.1547, 0, 21.6737, 0, 0, 0, 0, 102.641, 0, 25.9835, 0, 0, 0, 0, 0, 12764.6, 0, 9104.44, 0, 0, 0
5298, 21858, 599.967, 22587.3, 22601.6, 21352.9, 4525.5, 22055.8, 22541.3, 31.7246, 21.7149, 130.453, 51.4786, 505.156, -402.525, 531.189, 1130.09, 376.191, -766.951, 128.965, 364.426, 402.736, 131.52, 264.206, 240.95, 207.977, 2.19112, 210.168, 54.0371, 0, 0, 0, 0, 376.615, 28.8966, 58.9241, 40.7202, 0, 0, 0, 182.297, 28.8966, 12.2915, 40.7202, 0, 0, 0, 91.4139, 0, 20.5712, 0, 0, 0, 0, 102.904, 0, 26.0614, 0, 0, 0, 0, 0, 12463.3, 0, 8889.58, 0, 0, 0
5299, 21028.7, 367.748, 22587.3, 22601.6, 20552, 4378.51, 22055.8, 22541.3, 29.402, 19.3717, 108.714, 43.3109, 476.814, -474.567, 531.189, 1130.09, 347.292, -840.569, 129.522, 366.002, 402.736, 131.52, 243.868, 232.946, 191.947, 2.02473, 193.972, 49.8962, 0, 0, 0, 0, 355.996, 26.6805, 56.5799, 37.5579, 0, 0, 0, 168.263, 26.6805, 11.3673, 37.5579, 0, 0, 0, 84.3985, 0, 19.0251, 0, 0, 0, 0, 103.335, 0, 26.1875, 0, 0, 0, 0, 0, 11996.2, 0, 8555.84, 0, 0, 0
5300, 20096.1, 107.941, 22587.3, 22601.6, 19649.8, 4209.41, 22055.8, 22541.3, 27.2881, 17.2383, 87.3655, 35.4708, 446.471, -551.49, 531.189, 1130.09, 316.364, -919.144, 130.107, 367.654, 402.736, 131.52, 222.237, 224.234, 174.887, 1.92697, 176.814, 45.4229, 0, 0, 0, 0, 334.083, 24.3319, 53.8825, 34.1733, 0, 0, 0, 153.444, 24.3319, 10.2877, 34.1733, 0, 0, 0, 76.8574, 0, 17.2701, 0, 0, 0, 0, 103.782, 0, 26.3247, 0, 0, 0, 0, 0, 11470, 0, 8179.84, 0, 0, 0
5301, 18754.9, -264.272, 22587.3, 22601.6, 18350, 3966.71, 22055.8, 22541.3, 23.7971, 13.7126, 66.4399, 24.267, 405.662, -657.417, 531.189, 1130.09, 274.562, -1027.88, 131.1, 370.462, 402.736, 131.52, 192.881, 212.781, 151.703, 1.73833, 153.441, 39.4398, 0, 0, 0, 0, 304.456, 21.1503, 50.4845, 29.5709, 0, 0, 0, 133.235, 21.1503, 8.92428, 29.5709, 0, 0, 0, 66.6712, 0, 15.0102, 0, 0, 0, 0, 104.55, 0, 26.55, 0, 0, 0, 0, 0, 10712.1, 0, 7637.94, 0, 0, 0
5302, 16752.7, -815.038, 22587.3, 22601.6, 16403.7, 3588.7, 22055.8, 22541.3, 17.7102, 7.5759, 43.0162, 9.70515, 350.412, -799.858, 531.189, 1130.09, 218.014, -1173.99, 132.398, 374.134, 402.736, 132.398, 153.159, 197.252, 120.609, 1.30506, 121.914, 31.2447, 0, 0, 0, 0, 264.334, 16.7185, 45.9625, 23.3961, 0, 0, 0, 105.904, 16.7185, 7.14039, 23.3961, 0, 0, 0, 52.8734, 0, 11.9811, 0, 0, 0, 0, 105.557, 0, 26.8411, 0, 0, 0, 0, 0, 9576.2, 0, 6827.48, 0, 0, 0
5303, 14536.5, -1395.18, 22587.3, 22601.6, 14238.7, 3108.16, 22055.8, 22541.3, 11.7126, 1.59054, 23.0363, 1.6018, 297.81, -915.215, 531.189, 1130.09, 165.815, -1288.21, 131.995, 373, 402.736, 132.398, 116.704, 181.106, 92.0946, 0.982846, 93.0775, 23.6265, 0, 0, 0, 0, 226.225, 12.6354, 41.2903, 17.6596, 0, 0, 0, 80.9987, 12.6354, 5.41033, 17.6596, 0, 0, 0, 40.0241, 0, 9.08701, 0, 0, 0, 0, 105.202, 0, 26.793, 0, 0, 0, 0, 0, 8312.76, 0, 5925.98, 0, 0, 0
5304, 12762.7, -1867.56, 22587.3, 22601.6, 12501.8, 2754.58, 22055.8, 22541.3, 6.7891, 0, 10.0309, 0, 260.969, -1011.17, 531.189, 1130.09, 127.986, -1386.96, 132.983, 375.795, 402.736, 132.983, 90.3483, 170.621, 71.5548, 0.736151, 72.291, 18.0573, 0, 0, 0, 0, 199.697, 9.6509, 38.1097, 13.5115, 0, 0, 0, 63.052, 9.6509, 4.13393, 13.5115, 0, 0, 0, 30.6836, 0, 6.9542, 0, 0, 0, 0, 105.962, 0, 27.0216, 0, 0, 0, 0, 0, 7298.76, 0, 5203.05, 0, 0, 0
5305, 11766.1, -2101.43, 22587.3, 22601.6, 11523.7, 2516.38, 22055.8, 22541.3, 4.14865, 0, 4.63497, 0, 242.326, -1039.81, 531.189, 1130.09, 110.477, -1412.4, 131.849, 372.591, 402.736, 132.983, 78.1718, 164.154, 62.0455, 0.630262, 62.6758, 15.4961, 0, 0, 0, 0, 186.144, 8.2743, 36.3453, 11.5631, 0, 0, 0, 54.7782, 8.2743, 3.55628, 11.5631, 0, 0, 0, 26.3216, 0, 5.98368, 0, 0, 0, 0, 105.044, 0, 26.8053, 0, 0, 0, 0, 0, 6728.02, 0, 4795.72, 0, 0, 0
5306, 10927.6, -2319.85, 22587.3, 22601.6, 10699.3, 2348.5, 22055.8, 22541.3, 2.02875, 0, 2.11923, 0, 228.124, -1077.61, 531.189, 1130.09, 95.8154, -1451.5, 132.308, 373.89, 402.736, 132.983, 67.9997, 160.124, 54.0944, 0.562032, 54.6565, 13.3433, 0, 0, 0, 0, 175.949, 7.13017, 35.1136, 9.93154, 0, 0, 0, 47.8869, 7.13017, 3.05108, 9.93154, 0, 0, 0, 22.6668, 0, 5.14882, 0, 0, 0, 0, 105.395, 0, 26.9137, 0, 0, 0, 0, 0, 6247, 0, 4452.26, 0, 0, 0
5307, 10479.7, -2436.03, 22587.3, 22601.6, 10258.7, 2256.07, 22055.8, 22541.3, 0.642802, 0, 0.64104, 0, 220.924, -1096.83, 531.189, 1130.09, 88.3744, -1471.41, 132.55, 374.573, 402.736, 132.983, 62.8332, 158.091, 50.1025, 0.497426, 50.5999, 12.2333, 0, 0, 0, 0, 170.779, 6.52758, 34.5035, 9.11398, 0, 0, 0, 44.3867, 6.52758, 2.80495, 9.11398, 0, 0, 0, 20.8112, 0, 4.72991, 0, 0, 0, 0, 105.581, 0, 26.9686, 0, 0, 0, 0, 0, 5989.62, 0, 4269.06, 0, 0, 0
5308, 10309.4, -2480.32, 22587.3, 22601.6, 10091.1, 2220.77, 22055.8, 22541.3, 0.00294736, 0, 0.0028749, 0, 218.29, -1104.06, 531.189, 1130.09, 85.6358, -1478.93, 132.654, 374.869, 402.736, 132.983, 60.92, 157.37, 48.6254, 0.465922, 49.0913, 11.8287, 0, 0, 0, 0, 168.874, 6.30273, 34.3018, 8.81192, 0, 0, 0, 43.0812, 6.30273, 2.72413, 8.81192, 0, 0, 0, 20.1294, 0, 4.58642, 0, 0, 0, 0, 105.663, 0, 26.9913, 0, 0, 0, 0, 0, 5891.7, 0, 4199.37, 0, 0, 0
5309, 10888.1, -2329.9, 22587.3, 22601.6, 10660.9, 2337.14, 22055.8, 22541.3, 1.73348, 0, 1.79375, 0, 227.321, -1079.59, 531.189, 1130.09, 94.9973, -1453.53, 132.324, 373.934, 402.736, 132.983, 67.439, 159.882, 53.7186, 0.528089, 54.2467, 13.1922, 0, 0, 0, 0, 175.391, 7.03996, 35.0291, 9.86078, 0, 0, 0, 47.5165, 7.03996, 3.02168, 9.86078, 0, 0, 0, 22.4667, 0, 5.0917, 0, 0, 0, 0, 105.408, 0, 26.9157, 0, 0, 0, 0, 0, 6224.15, 0, 4436.79, 0, 0, 0
5310, 12009.1, -2037.98, 22587.3, 22601.6, 11762.7, 2565.43, 22055.8, 22541.3, 4.83681, 0, 5.99619, 0, 246.406, -1028.69, 531.189, 1130.09, 114.705, -1400.86, 131.701, 372.172, 402.736, 132.983, 81.1656, 165.24, 64.4755, 0.635947, 65.1114, 16.0542, 0, 0, 0, 0, 189.163, 8.5737, 36.6044, 12.0646, 0, 0, 0, 56.8626, 8.5737, 3.6647, 12.0646, 0, 0, 0, 27.3706, 0, 6.16889, 0, 0, 0, 0, 104.93, 0, 26.7708, 0, 0, 0, 0, 0, 6866.8, 0, 4895.92, 0, 0, 0
5311, 12795.2, -1830.98, 22587.3, 22601.6, 12534.1, 2720.94, 22055.8, 22541.3, 7.10193, 0, 11.1839, 0, 261.161, -989.01, 531.189, 1130.09, 129.963, -1359.76, 131.198, 370.748, 402.736, 132.983, 91.8047, 169.356, 72.7834, 0.735979, 73.5194, 18.2854, 0, 0, 0, 0, 199.805, 9.77387, 37.8305, 13.7515, 0, 0, 0, 64.1151, 9.77387, 4.16431, 13.7515, 0, 0, 0, 31.1485, 0, 7.00954, 0, 0, 0, 0, 104.541, 0, 26.6566, 0, 0, 0, 0, 0, 7317.01, 0, 5217.08, 0, 0, 0
5312, 14013.4, -1509.08, 22587.3, 22601.6, 13727, 2959.19, 22055.8, 22541.3, 11.2862, 1.22043, 20.7496, 1.21793, 286.45, -922.461, 531.189, 1130.09, 155.989, -1291.12, 130.461, 368.662, 402.736, 132.983, 110.036, 176.413, 86.9015, 1.01422, 87.9157, 22.1208, 0, 0, 0, 0, 218.122, 11.8811, 39.863, 16.5833, 0, 0, 0, 76.6066, 11.8811, 4.9655, 16.5833, 0, 0, 0, 37.549, 0, 8.40327, 0, 0, 0, 0, 103.967, 0, 26.4943, 0, 0, 0, 0, 0, 8013.93, 0, 5713.06, 0, 0, 0
5313, 15604.9, -1085.35, 22587.3, 22601.6, 15281.9, 3263.47, 22055.8, 22541.3, 15.8573, 5.82886, 34.8852, 6.4831, 323.147, -826.499, 531.189, 1130.09, 193.683, -1192.34, 129.464, 365.843, 402.736, 132.983, 136.415, 186.732, 107.513, 1.28405, 108.797, 27.6179, 0, 0, 0, 0, 244.671, 14.8422, 42.9206, 20.7128, 0, 0, 0, 94.6723, 14.8422, 6.18789, 20.7128, 0, 0, 0, 46.8026, 0, 10.4648, 0, 0, 0, 0, 103.196, 0, 26.2679, 0, 0, 0, 0, 0, 8921.47, 0, 6360.47, 0, 0, 0
5314, 17647.9, -536.603, 22587.3, 22601.6, 17271.4, 3643.58, 22055.8, 22541.3, 21.8535, 11.8739, 57.315, 18.7804, 376.717, -688.112, 531.189, 1130.09, 248.537, -1050.32, 128.181, 362.212, 402.736, 132.983, 174.952, 201.766, 137.735, 1.68314, 139.418, 35.5336, 0, 0, 0, 0, 283.602, 19.1157, 47.273, 26.7269, 0, 0, 0, 121.198, 19.1157, 7.9106, 26.7269, 0, 0, 0, 60.1999, 0, 13.385, 0, 0, 0, 0, 102.203, 0, 25.9775, 0, 0, 0, 0, 0, 10082.2, 0, 7189.23, 0, 0, 0
5315, 19441.4, -50.5224, 22587.3, 22601.6, 19012, 3970.14, 22055.8, 22541.3, 26.574, 16.6328, 81.0904, 33.0003, 429.668, -553.431, 531.189, 1130.09, 302.554, -912.627, 127.114, 359.196, 402.736, 132.983, 212.895, 216.773, 167.662, 1.95792, 169.62, 43.2745, 0, 0, 0, 0, 322.074, 23.2455, 51.6805, 32.6683, 0, 0, 0, 147.324, 23.2455, 9.65688, 32.6683, 0, 0, 0, 73.3655, 0, 16.2932, 0, 0, 0, 0, 101.384, 0, 25.7305, 0, 0, 0, 0, 0, 11097.3, 0, 7914.73, 0, 0, 0
5316, 21077.8, 389.688, 22587.3, 22601.6, 20596.8, 4323.6, 22055.8, 22541.3, 30.7422, 20.7785, 116.222, 46.6314, 480.825, -443.88, 531.189, 1130.09, 353.051, -804.937, 127.774, 361.057, 402.736, 132.983, 248.284, 232.541, 195.468, 2.23232, 197.7, 50.5837, 0, 0, 0, 0, 359.243, 27.146, 56.2408, 38.1946, 0, 0, 0, 171.614, 27.146, 11.3287, 38.1946, 0, 0, 0, 85.6937, 0, 19.0736, 0, 0, 0, 0, 101.935, 0, 25.8384, 0, 0, 0, 0, 0, 12022, 0, 8574.8, 0, 0, 0
5317, 22309.8, 732.53, 22587.3, 22601.6, 21786, 4538.12, 22055.8, 22541.3, 33.5057, 23.5683, 147.625, 58.2107, 523.901, -335.14, 531.189, 1130.09, 396.906, -693.997, 126.995, 358.857, 402.736, 132.983, 279.011, 244.89, 219.769, 2.35603, 222.125, 56.886, 0, 0, 0, 0, 390.416, 30.4535, 60.0288, 43.0024, 0, 0, 0, 192.715, 30.4535, 12.841, 43.0024, 0, 0, 0, 96.3624, 0, 21.5321, 0, 0, 0, 0, 101.339, 0, 25.6557, 0, 0, 0, 0, 0, 12715.5, 0, 9070.53, 0, 0, 0
5318, 23322, 1012.15, 23322, 23343.9, 22763.5, 4782.69, 22763.5, 23260.5, 36.3728, 26.4013, 176.21, 68.3114, 558.111, -268.809, 558.111, 1130.09, 430.101, -630.531, 128.01, 361.723, 430.101, 132.983, 302.351, 255.76, 238.07, 2.60397, 240.673, 61.677, 0, 0, 0, 0, 415.406, 33.0447, 63.0291, 46.6309, 0, 0, 0, 208.794, 33.0447, 13.8813, 46.6309, 0, 0, 0, 104.451, 0, 23.2989, 0, 0, 0, 0, 102.161, 0, 25.8489, 0, 0, 0, 0, 0, 13286, 0, 9477.58, 0, 0, 0
5319, 23775.8, 1140.73, 23775.8, 23803.1, 23200.4, 4859.09, 23200.4, 23703.8, 37.3449, 27.3835, 199.572, 72.9171, 575.437, -225.178, 575.437, 1130.09, 447.73, -586.047, 127.708, 360.869, 447.73, 132.983, 314.688, 260.75, 247.814, 2.64874, 250.463, 64.2246, 0, 0, 0, 0, 427.917, 34.3764, 64.59, 48.5537, 0, 0, 0, 217.253, 34.3764, 14.505, 48.5537, 0, 0, 0, 108.735, 0, 24.3069, 0, 0, 0, 0, 101.93, 0, 25.7782, 0, 0, 0, 0, 0, 13540.8, 0, 9659.62, 0, 0, 0
5320, 23939, 1187.16, 23939, 23968.5, 23357.9, 4886.21, 23357.9, 23863.5, 37.3824, 27.4226, 209.027, 73.9409, 581.795, -209.437, 581.795, 1130.09, 454.177, -570.052, 127.618, 360.615, 454.177, 132.983, 319.101, 262.694, 251.302, 2.6059, 253.907, 65.1933, 0, 0, 0, 0, 432.38, 34.8486, 65.3161, 49.2501, 0, 0, 0, 220.197, 34.8486, 14.8052, 49.2501, 0, 0, 0, 110.32, 0, 24.7569, 0, 0, 0, 0, 101.864, 0, 25.754, 0, 0, 0, 0, 0, 13632.6, 0, 9725.22, 0, 0, 0
