1,50.84563428
1.1,50.84563428
1.2,51.0383965
1.3,50.84563428
1.4,50.84563428
1.5,50.84563428
1.6,50.84563428
1.7,50.84563428
1.8,50.84563428
1.9,50.84563428
2,50.84563428
2.1,50.84563428
2.2,50.84563428
2.3,51.0383965
2.4,51.0383965
2.5,51.0383965
2.6,51.0383965
2.7,51.0383965
2.8,51.0383965
2.9,51.0383965
3,51.0383965
3.1,51.23115872
3.2,51.23115872
3.3,51.23115872
3.4,51.61668316
3.5,51.61668316
3.6,52.00220759
3.7,52.00220759
3.8,52.00220759
3.9,52.38773203
4,52.38773203
4.1,52.77325647
4.2,52.77325647
4.3,52.77325647
4.4,52.96601869
4.5,52.96601869
4.6,52.96601869
4.7,53.35154312
4.8,53.35154312
4.9,53.54430534
5,53.54430534
5.1,53.54430534
5.2,53.54430534
5.3,53.54430534
5.4,53.54430534
5.5,53.73706756
5.6,53.73706756
5.7,53.92982978
5.8,53.92982978
5.9,53.92982978
6,53.92982978
6.1,53.92982978
6.2,53.92982978
6.3,54.122592
6.4,54.122592
6.5,54.122592
6.6,54.122592
6.7,54.122592
6.8,54.122592
6.9,54.122592
7,54.122592
7.1,54.122592
7.2,54.122592
7.3,54.122592
7.4,54.31535422
7.5,54.31535422
7.6,54.31535422
7.7,54.31535422
7.8,54.31535422
7.9,54.31535422
8,54.31535422
8.1,54.31535422
8.2,54.31535422
8.3,54.31535422
8.4,54.31535422
8.5,54.31535422
8.6,54.31535422
8.7,54.31535422
8.8,54.31535422
8.9,54.31535422
9,54.31535422
9.1,54.31535422
9.2,54.50811643
9.3,54.50811643
9.4,54.50811643
9.5,54.50811643
9.6,54.50811643
9.7,54.70087865
9.8,54.70087865
9.9,54.70087865
10,55.66468974
10.1,55.66468974
10.2,55.85745196
10.2,48.9180121
10.3,55.85745196
10.3,48.9180121
10.4,55.85745196
10.4,48.9180121
10.5,56.05021418
10.5,49.11077432
10.6,56.05021418
10.6,49.11077432
10.7,56.05021418
10.7,49.11077432
10.8,56.2429764
10.8,49.30353653
10.9,56.43573862
10.9,49.30353653
11,56.43573862
11,49.30353653
11.1,56.43573862
11.1,49.30353653
11.2,56.43573862
11.2,49.30353653
11.3,56.62850084
11.3,49.49629875
11.4,56.62850084
11.4,49.49629875
11.5,56.62850084
11.5,49.49629875
11.6,61.83308074
11.6,49.68906097
11.7,61.83308074
11.7,49.68906097
11.8,61.64031852
11.8,49.30353653
11.9,61.83308074
11.9,49.30353653
12,61.83308074
12,49.30353653
12.1,62.02584296
12.1,49.30353653
12.2,62.02584296
12.2,49.49629875
12.3,62.02584296
12.3,49.49629875
12.4,62.41136739
12.4,49.49629875
12.5,62.41136739
12.5,49.49629875
12.6,62.60412961
12.6,49.49629875
12.7,62.60412961
12.7,49.49629875
12.8,62.60412961
12.8,49.49629875
12.9,62.98965405
12.9,49.49629875
13,62.98965405
13,49.49629875
13.1,62.98965405
13.1,49.49629875
13.2,63.18241627
13.2,49.49629875
13.3,63.18241627
13.3,49.49629875
13.4,63.5679407
13.4,49.49629875
13.5,63.5679407
13.5,49.49629875
13.6,63.5679407
13.6,49.49629875
13.7,63.76070292
13.7,49.49629875
13.8,63.76070292
13.8,49.49629875
13.9,63.95346514
13.9,49.49629875
14,64.14622736
14,49.49629875
14.1,64.14622736
14.1,49.68906097
14.2,64.33898958
14.2,49.68906097
14.3,64.33898958
14.3,49.68906097
14.4,64.33898958
14.4,49.68906097
14.5,64.72451401
14.5,49.68906097
14.6,64.72451401
14.6,49.68906097
14.7,64.91727623
14.7,49.68906097
14.8,64.91727623
14.8,49.68906097
14.9,64.91727623
14.9,49.68906097
15,65.30280067
15,49.68906097
15.1,65.30280067
15.1,49.68906097
15.2,65.30280067
15.2,47.76143879
15.3,65.49556289
15.3,47.76143879
15.4,65.49556289
15.4,47.76143879
15.5,65.68832511
15.5,47.56867657
15.6,65.68832511
15.6,47.56867657
15.7,65.68832511
15.7,47.18315213
15.8,66.07384954
15.8,47.18315213
15.9,66.07384954
15.9,47.18315213
16,66.07384954
16,46.99038991
16.1,66.45937398
16.1,46.99038991
16.2,66.45937398
16.2,47.18315213
16.3,66.6521362
16.3,46.99038991
16.4,66.6521362
16.4,46.99038991
16.5,66.6521362
16.5,46.99038991
16.6,66.84489842
16.6,46.99038991
16.7,66.84489842
16.7,46.99038991
16.8,66.84489842
16.8,46.79762769
16.9,67.23042285
16.9,46.79762769
17,67.23042285
17,46.79762769
17.1,67.42318507
17.1,46.60486548
17.2,67.42318507
17.2,46.60486548
17.3,67.42318507
17.3,46.60486548
17.4,67.80870951
17.4,46.60486548
17.5,67.80870951
17.5,46.79762769
17.6,68.00147173
17.6,46.79762769
17.7,68.00147173
17.7,46.79762769
17.8,68.00147173
17.8,46.99038991
17.9,68.19423395
17.9,46.79762769
18,68.19423395
18,46.79762769
18.1,68.19423395
18.1,46.99038991
18.2,68.57975838
18.2,46.99038991
18.3,68.57975838
18.3,46.99038991
18.4,68.57975838
18.4,46.79762769
18.5,68.57975838
18.5,46.79762769
18.6,68.57975838
18.6,46.99038991
18.7,68.96528282
18.7,46.99038991
18.8,68.96528282
18.8,48.14696322
18.9,68.96528282
18.9,47.954201
19,69.15804504
19,47.954201
19,40.82199892
19.1,69.15804504
19.1,47.954201
19.1,40.82199892
19.2,69.35080726
19.2,47.76143879
19.2,40.6292367
19.3,69.35080726
19.3,47.76143879
19.3,40.6292367
19.4,69.35080726
19.4,47.954201
19.4,40.82199892
19.5,69.35080726
19.5,47.954201
19.5,40.82199892
19.6,69.35080726
19.6,47.954201
19.6,40.82199892
19.7,69.35080726
19.7,47.76143879
19.7,40.82199892
19.8,69.7363317
19.8,47.76143879
19.8,40.6292367
19.9,69.7363317
19.9,53.1587809
19.9,40.82199892
20,69.7363317
20,53.1587809
20,40.82199892
20.1,69.7363317
20.1,53.1587809
20.1,40.82199892
20.2,69.7363317
20.2,53.35154312
20.2,40.82199892
20.3,70.12185613
20.3,53.35154312
20.3,40.6292367
20.4,70.12185613
20.4,53.54430534
20.4,40.6292367
20.5,70.12185613
20.5,53.54430534
20.5,40.6292367
20.6,70.12185613
20.6,53.54430534
20.6,40.43647448
20.7,70.12185613
20.7,53.54430534
20.7,40.43647448
20.8,70.31461835
20.8,53.54430534
20.8,40.05095005
20.9,70.31461835
20.9,53.54430534
20.9,40.05095005
21,70.31461835
21,53.92982978
21,40.05095005
21.1,70.12185613
21.1,53.92982978
21.1,39.85818783
21.2,70.12185613
21.2,53.92982978
21.2,39.85818783
21.3,70.12185613
21.3,53.92982978
21.3,39.85818783
21.4,70.50738057
21.4,53.92982978
21.4,39.66542561
21.5,70.50738057
21.5,54.122592
21.5,39.66542561
21.6,70.70014279
21.6,54.122592
21.6,39.47266339
21.7,70.70014279
21.7,54.122592
21.7,39.47266339
21.8,70.70014279
21.8,54.31535422
21.8,39.47266339
21.9,70.70014279
21.9,54.31535422
21.9,39.08713895
22,70.70014279
22,54.31535422
22,39.08713895
22.1,70.70014279
22.1,54.31535422
22.1,39.08713895
22.2,70.89290501
22.2,54.31535422
22.2,38.70161452
22.3,70.89290501
22.3,54.50811643
22.3,38.70161452
22.4,71.08566722
22.4,54.50811643
22.4,38.5088523
22.5,71.08566722
22.5,54.50811643
22.5,38.31609008
22.6,71.08566722
22.6,54.70087865
22.6,38.31609008
22.7,71.66395388
22.7,54.70087865
22.7,37.93056564
22.8,71.66395388
22.8,54.70087865
22.8,37.93056564
22.9,71.66395388
22.9,54.70087865
22.9,37.93056564
23,71.8567161
23,54.70087865
23,37.54504121
23.1,71.8567161
23.1,54.89364087
23.1,37.54504121
23.2,72.43500275
23.2,54.89364087
23.2,37.35227899
23.3,72.43500275
23.3,54.89364087
23.3,37.15951677
23.4,72.43500275
23.4,54.89364087
23.4,37.15951677
23.5,72.62776497
23.5,54.89364087
23.5,36.77399233
23.6,72.62776497
23.6,55.08640309
23.6,36.77399233
23.7,72.82052719
23.7,55.08640309
23.7,36.77399233
23.8,72.82052719
23.8,55.08640309
23.8,36.38846789
23.9,72.82052719
23.9,55.08640309
23.9,36.38846789
24,73.20605163
24,55.08640309
24,36.38846789
24.1,73.20605163
24.1,55.08640309
24.1,36.00294346
24.2,73.20605163
24.2,55.27916531
24.2,36.00294346
24.3,73.59157607
24.3,55.27916531
24.3,35.61741902
24.4,73.59157607
24.4,55.47192753
24.4,35.61741902
24.5,73.78433828
24.5,55.47192753
24.5,35.61741902
24.6,73.9771005
24.6,55.47192753
24.6,35.4246568
24.7,73.9771005
24.7,55.47192753
24.7,35.4246568
24.8,74.36262494
24.8,55.47192753
24.8,35.4246568
24.9,74.36262494
24.9,55.47192753
24.9,34.84637015
25,74.36262494
25,55.47192753
25,34.84637015
25.1,74.74814938
25.1,55.47192753
25.1,34.84637015
25.2,74.74814938
25.2,55.47192753
25.2,34.65360793
25.3,75.32643603
25.3,55.47192753
25.3,34.65360793
25.4,75.32643603
25.4,55.47192753
25.4,34.46084571
25.5,75.32643603
25.5,55.66468974
25.5,34.46084571
25.6,75.90472269
25.6,55.66468974
25.6,34.46084571
25.7,75.90472269
25.7,55.66468974
25.7,34.07532127
25.8,76.09748491
25.8,55.85745196
25.8,34.07532127
25.9,76.29024712
25.9,55.85745196
25.9,33.88255905
26,76.29024712
26,55.85745196
26,33.68979684
26.1,79.1816804
26.1,55.85745196
26.1,33.68979684
26.2,79.1816804
26.2,55.85745196
26.2,33.11151018
26.3,79.56720484
26.3,55.85745196
26.3,33.11151018
26.4,79.75996706
26.4,55.85745196
26.4,33.11151018
26.5,79.75996706
26.5,55.85745196
26.5,32.72598574
26.6,79.75996706
26.6,56.05021418
26.6,32.72598574
26.7,79.95272928
26.7,56.05021418
26.7,32.72598574
26.8,79.95272928
26.8,56.05021418
26.8,32.34046131
26.9,80.53101593
26.9,56.05021418
26.9,32.34046131
27,80.53101593
27,56.05021418
27,31.95493687
27.1,80.53101593
27.1,56.2429764
27.1,31.95493687
27.2,80.91654037
27.2,56.2429764
27.2,31.95493687
27.3,80.91654037
27.3,56.2429764
27.3,31.76217465
27.4,83.22968699
27.4,56.2429764
27.4,31.76217465
27.5,83.22968699
27.5,56.2429764
27.5,31.76217465
27.6,83.22968699
27.6,56.2429764
27.6,31.37665021
27.7,83.22968699
27.7,56.2429764
27.7,31.37665021
27.8,83.22968699
27.8,56.2429764
27.8,31.183888
27.9,83.42244921
27.9,56.2429764
27.9,30.99112578
28,83.42244921
28,56.2429764
28,30.99112578
28.1,83.42244921
28.1,56.2429764
28.1,30.60560134
28.2,83.42244921
28.2,56.43573862
28.2,30.60560134
28.3,83.42244921
28.3,56.43573862
28.3,30.60560134
28.4,83.42244921
28.4,56.43573862
28.4,30.2200769
28.5,83.42244921
28.5,56.43573862
28.5,30.2200769
28.6,83.42244921
28.6,56.43573862
28.6,30.02731468
28.7,83.42244921
28.7,56.62850084
28.7,29.83455247
28.8,83.42244921
28.8,56.62850084
28.8,29.83455247
28.9,83.42244921
28.9,56.62850084
28.9,29.64179025
29,83.42244921
29,56.62850084
29,29.64179025
29.1,83.42244921
29.1,56.62850084
29.1,29.64179025
29.2,83.42244921
29.2,56.62850084
29.2,29.44902803
29.3,83.61521143
29.3,56.62850084
29.3,29.44902803
29.4,83.61521143
29.4,56.62850084
29.4,29.25626581
29.5,83.61521143
29.5,56.62850084
29.5,29.06350359
29.6,83.61521143
29.6,56.62850084
29.6,29.06350359
29.7,83.61521143
29.7,56.62850084
29.7,28.67797915
29.8,83.61521143
29.8,56.82126306
29.8,28.67797915
29.9,83.61521143
29.9,56.82126306
29.9,28.67797915
30,83.61521143
30,56.82126306
30,28.48521694
30.1,83.61521143
30.1,56.82126306
30.1,28.48521694
30.2,83.61521143
30.2,56.82126306
30.2,28.48521694
30.3,83.80797365
30.3,56.82126306
30.3,28.0996925
30.4,83.80797365
30.4,56.82126306
30.4,28.0996925
30.5,83.80797365
30.5,56.82126306
30.5,27.90693028
30.6,83.80797365
30.6,57.01402527
30.6,27.90693028
30.7,83.80797365
30.7,57.01402527
30.7,27.90693028
30.8,83.80797365
30.8,57.01402527
30.8,27.71416806
30.9,83.80797365
30.9,57.01402527
30.9,27.71416806
31,83.80797365
31,57.01402527
31,27.71416806
31.1,83.80797365
31.1,57.01402527
31.1,27.32864363
31.2,83.80797365
31.2,57.01402527
31.2,27.32864363
31.3,83.80797365
31.3,57.01402527
31.3,27.32864363
31.4,83.80797365
31.4,57.20678749
31.4,27.13588141
31.5,83.80797365
31.5,57.20678749
31.5,27.13588141
31.6,83.80797365
31.6,57.20678749
31.6,26.94311919
31.7,84.00073586
31.7,57.20678749
31.7,26.75035697
31.8,84.00073586
31.8,57.20678749
31.8,26.55759475
31.9,84.00073586
31.9,56.82126306
31.9,26.17207031
32,83.61521143
32,56.82126306
32,26.17207031
32.1,83.61521143
32.1,56.82126306
32.1,26.17207031
32.2,83.61521143
32.2,56.82126306
32.2,26.17207031
32.3,83.61521143
32.3,56.82126306
32.3,26.17207031
32.4,83.61521143
32.4,56.82126306
32.4,25.78654588
32.5,83.61521143
32.5,56.82126306
32.5,25.78654588
32.6,83.61521143
32.6,56.82126306
32.6,25.78654588
32.7,83.80797365
32.7,56.82126306
32.7,25.59378366
32.8,83.80797365
32.8,56.82126306
32.8,25.59378366
32.9,83.80797365
32.9,56.82126306
32.9,25.40102144
33,83.80797365
33,57.01402527
33,25.40102144
33.1,83.80797365
33.1,57.01402527
33.1,25.40102144
33.2,83.80797365
33.2,57.01402527
33.2,24.82273478
33.3,83.80797365
33.3,57.01402527
33.3,24.82273478
33.4,83.80797365
33.4,57.01402527
33.4,24.82273478
33.5,83.80797365
33.5,57.01402527
33.5,24.24444813
33.6,83.80797365
33.6,57.01402527
33.6,24.24444813
33.7,83.80797365
33.7,57.01402527
33.7,24.24444813
33.8,83.80797365
33.8,57.20678749
33.8,23.85892369
33.9,83.80797365
33.9,57.20678749
33.9,23.85892369
34,83.80797365
34,57.20678749
34,23.66616147
34.1,84.00073586
34.1,57.20678749
34.1,23.28063704
34.2,84.00073586
34.2,57.20678749
34.2,23.28063704
34.3,84.00073586
34.3,57.20678749
34.3,22.31682594
34.4,84.00073586
34.4,57.20678749
34.4,22.31682594
34.5,84.00073586
34.5,57.20678749
34.5,22.31682594
34.6,84.00073586
34.6,57.20678749
34.6,21.73853929
34.7,84.00073586
34.7,57.20678749
34.7,21.73853929
34.8,84.00073586
34.8,57.20678749
34.8,21.35301485
34.9,84.19349808
34.9,57.20678749
34.9,21.16025263
35,84.19349808
35,57.20678749
35,21.16025263
35.1,84.19349808
35.1,57.20678749
35.1,20.7747282
35.2,84.19349808
35.2,57.20678749
35.2,20.7747282
35.3,84.19349808
35.3,57.20678749
35.3,20.7747282
35.4,84.19349808
35.4,57.20678749
35.4,20.38920376
35.5,84.19349808
35.5,57.20678749
35.5,20.38920376
35.6,84.19349808
35.6,57.20678749
35.6,20.38920376
35.7,84.19349808
35.7,57.20678749
35.7,20.00367932
35.8,84.19349808
35.8,57.20678749
35.8,20.00367932
35.9,84.19349808
35.9,57.20678749
35.9,19.61815489
36,84.19349808
36,57.20678749
36,19.61815489
36.1,84.19349808
36.1,57.20678749
36.1,19.61815489
36.2,84.19349808
36.2,57.20678749
36.2,19.61815489
36.3,84.19349808
36.3,57.20678749
36.3,19.61815489
36.4,84.19349808
36.4,57.39954971
36.4,19.61815489
36.5,84.3862603
36.5,57.39954971
36.5,19.42539267
36.6,84.3862603
36.6,57.39954971
36.6,19.42539267
36.7,84.3862603
36.7,57.39954971
36.7,19.42539267
36.8,84.3862603
36.8,57.39954971
36.8,19.42539267
36.9,84.3862603
36.9,57.39954971
36.9,19.42539267
37,84.3862603
37,57.39954971
37,19.23263045
37.1,84.3862603
37.1,57.39954971
37.1,19.23263045
37.2,84.3862603
37.2,57.39954971
37.2,19.23263045
37.3,84.57902252
37.3,57.39954971
37.3,19.23263045
37.4,84.57902252
37.4,57.39954971
37.4,19.23263045
37.5,84.57902252
37.5,57.39954971
37.5,19.03986823
37.6,84.57902252
37.6,57.39954971
37.6,18.84710601
37.7,84.57902252
37.7,57.39954971
37.7,18.84710601
37.8,84.57902252
37.8,57.39954971
37.8,18.65434379
37.9,84.57902252
37.9,57.39954971
37.9,18.65434379
38,84.57902252
38,57.59231193
38,18.65434379
38.1,84.57902252
38.1,57.59231193
38.1,18.26881936
38.2,84.57902252
38.2,57.59231193
38.2,18.26881936
38.3,84.57902252
38.3,57.39954971
38.3,18.07605714
38.4,84.57902252
38.4,57.39954971
38.4,17.88329492
38.5,84.57902252
38.5,57.39954971
38.5,17.88329492
38.6,84.57902252
38.6,57.39954971
38.6,17.49777048
38.7,84.57902252
38.7,57.39954971
38.7,17.49777048
38.8,84.57902252
38.8,57.20678749
38.8,17.49777048
38.9,84.77178474
38.9,57.20678749
38.9,16.91948383
39,84.77178474
39,57.20678749
39,16.91948383
39.1,84.77178474
39.1,57.01402527
39.1,16.91948383
39.2,84.77178474
39.2,57.01402527
39.2,16.34119717
39.3,84.77178474
39.3,57.01402527
39.3,16.34119717
39.4,84.77178474
39.4,56.62850084
39.4,16.14843495
39.5,84.77178474
39.5,56.62850084
39.5,15.76291052
39.6,84.77178474
39.6,56.43573862
39.6,15.76291052
39.7,84.96454696
39.7,56.43573862
39.7,14.99186164
39.8,84.96454696
39.8,56.43573862
39.8,14.99186164
39.9,84.96454696
39.9,56.05021418
39.9,14.99186164
40,84.96454696
40,56.05021418
40,14.41357499
40.1,84.96454696
40.1,56.05021418
40.1,14.41357499
40.2,84.96454696
40.2,55.66468974
40.2,14.02805055
40.3,84.96454696
40.3,55.66468974
40.3,13.64252611
40.4,84.96454696
40.4,55.47192753
40.4,13.64252611
40.5,84.96454696
40.5,55.27916531
40.5,13.06423946
40.6,84.96454696
40.6,55.27916531
40.6,13.06423946
40.7,84.96454696
40.7,54.89364087
40.7,13.06423946
40.8,84.96454696
40.8,54.89364087
40.8,12.4859528
40.9,84.96454696
40.9,54.89364087
40.9,12.4859528
41,85.15730918
41,54.70087865
41,12.4859528
41.1,85.15730918
41.1,54.70087865
41.1,11.90766615
41.2,85.15730918
41.2,54.50811643
41.2,11.90766615
41.3,85.15730918
41.3,54.31535422
41.3,11.52214171
41.4,85.15730918
41.4,54.31535422
41.4,11.32937949
41.5,85.15730918
41.5,54.122592
41.5,11.32937949
41.6,85.15730918
41.6,54.122592
41.6,10.94385505
41.7,85.15730918
41.7,54.122592
41.7,10.94385505
41.8,85.35007139
41.8,53.73706756
41.8,10.94385505
41.9,85.35007139
41.9,53.73706756
41.9,10.94385505
42,85.35007139
42,53.54430534
42,10.94385505
42.1,85.35007139
42.1,53.35154312
42.2,85.35007139
42.2,53.35154312
42.3,85.35007139
42.3,52.96601869
42.4,85.35007139
42.4,52.96601869
42.5,85.35007139
42.5,52.96601869
42.6,85.35007139
42.6,52.77325647
42.7,85.35007139
42.7,52.77325647
42.8,85.35007139
42.8,52.77325647
42.9,85.35007139
42.9,52.58049425
43,85.35007139
43,52.58049425
43.1,85.54283361
43.1,52.58049425
43.2,85.54283361
43.2,52.58049425
43.3,85.54283361
43.3,52.58049425
43.4,85.54283361
43.4,52.58049425
43.5,85.54283361
43.5,52.58049425
43.6,85.54283361
43.6,52.58049425
43.7,85.54283361
43.7,52.58049425
43.8,85.54283361
43.8,52.58049425
43.9,85.73559583
43.9,52.58049425
44,85.73559583
44,52.58049425
44.1,85.73559583
44.1,52.58049425
44.2,85.73559583
44.2,52.58049425
44.3,85.73559583
44.3,52.58049425
44.4,85.73559583
44.4,52.58049425
44.5,85.73559583
44.5,52.58049425
44.6,85.73559583
44.6,52.58049425
44.7,85.73559583
44.7,52.58049425
44.8,85.73559583
44.8,52.58049425
44.9,85.73559583
44.9,52.58049425
45,85.73559583
45,52.58049425
45.1,85.73559583
45.1,52.58049425
45.2,85.92835805
45.2,52.58049425
45.3,85.92835805
45.3,52.77325647
45.4,85.92835805
45.4,52.77325647
45.5,85.92835805
45.5,52.77325647
45.6,85.92835805
45.6,52.77325647
45.7,85.92835805
45.7,52.77325647
45.8,85.92835805
45.8,52.77325647
45.9,85.92835805
45.9,52.77325647
46,85.92835805
46,52.77325647
46.1,86.12112027
46.1,52.96601869
46.2,86.12112027
46.2,52.96601869
46.3,86.12112027
46.3,52.96601869
46.4,86.12112027
46.4,52.96601869
46.5,86.12112027
46.5,52.96601869
46.6,86.12112027
46.6,52.96601869
46.7,86.12112027
46.7,52.96601869
46.8,86.12112027
46.8,52.96601869
46.9,86.12112027
